,clust,Referred a Friend,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Avg Monthly GB Download,Device Protection Plan,Unlimited Data,Monthly Charge,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
6501,1,0,0,13,0.0,1,0,16,0,1,25.15,331.85,0,0.0,283.26
6502,2,1,1,52,8.94,1,2,85,0,1,95.65,5088.4,0,464.88,5541.48
6503,2,1,1,61,43.48,1,1,20,1,1,80.8,4860.85,0,2652.2799999999997,7495.96
6504,1,0,0,29,0.0,1,1,59,0,1,24.85,788.05,0,0.0,788.05
6505,1,0,0,25,39.9,1,1,27,0,1,54.75,1266.35,0,997.5,2248.09
6506,1,0,0,15,0.0,1,1,14,1,1,50.75,688.2,0,0.0,655.6500000000001
6507,0,1,1,19,31.85,0,3,0,0,0,20.15,387.7,0,605.15,989.8799999999999
6508,0,0,0,44,47.53,0,3,0,0,0,20.05,845.25,0,2091.32,2921.26
6509,2,1,1,58,40.57,1,1,25,1,1,71.6,4230.25,0,2353.06,6537.77
6510,2,1,1,62,39.67,1,2,41,0,1,81.45,4983.05,0,2459.54,7428.4400000000005
6511,2,1,1,70,0.0,1,0,19,1,1,58.4,4113.15,0,0.0,4080.6199999999994
6512,2,1,2,10,0.0,1,0,24,1,1,53.7,521.0,0,0.0,498.03
6513,0,0,0,26,37.7,0,3,0,0,0,19.6,471.85,0,980.2,1430.8000000000002
6514,2,0,0,66,48.78,1,2,8,0,0,89.4,5976.9,40,3219.48,9200.359999999999
6515,2,1,6,51,9.5,1,2,51,0,1,84.2,4299.75,0,484.5,4744.57
6516,2,1,9,72,7.16,1,2,24,1,1,106.1,7548.6,0,515.52,8040.73
6517,0,0,0,65,4.9,0,3,0,0,0,25.75,1654.75,0,318.5,1931.51
6518,1,0,0,70,26.62,1,0,19,0,1,64.95,4551.5,0,1863.4,6394.030000000001
6519,2,1,10,72,31.15,1,0,16,1,1,85.45,6227.5,0,2242.7999999999997,8470.3
6520,0,1,3,1,16.02,0,3,0,0,0,20.05,20.05,0,16.02,36.07
6521,0,0,0,3,38.41,0,3,0,0,0,20.7,57.5,0,115.22999999999999,172.73
6522,0,0,0,58,48.78,0,3,0,0,0,25.3,1474.35,0,2829.2400000000002,4303.59
6523,2,1,7,72,34.95,1,2,48,0,1,99.4,7285.7,0,2516.4,9802.1
6524,2,1,1,72,17.89,1,2,19,1,1,107.45,7658.3,0,1288.08,8946.380000000001
6525,2,1,4,72,12.84,1,1,22,1,1,83.6,5959.3,0,924.48,6883.780000000001
6526,2,1,7,59,20.27,1,1,13,0,1,80.1,4693.2,0,1195.93,5889.13
6527,1,0,0,54,18.74,1,1,16,0,1,65.3,3512.9,0,1011.9599999999999,4524.86
6528,2,0,0,60,7.1,1,2,10,1,1,89.55,5231.2,0,426.0,5657.2
6529,2,1,5,60,0.0,1,1,69,1,1,60.8,3603.45,0,0.0,3603.45
6530,1,0,0,3,6.97,1,2,14,0,1,74.5,217.45,0,20.91,238.35999999999999
6531,2,1,6,69,45.35,1,2,19,0,1,99.15,6875.35,0,3129.15,10004.5
6532,0,1,9,1,25.1,0,3,0,0,0,19.25,19.25,0,25.1,44.35
6533,2,1,10,50,0.0,1,1,23,0,1,39.45,2021.35,0,0.0,2021.35
6534,1,0,0,56,0.0,1,1,23,0,1,44.85,2564.95,0,0.0,2564.95
6535,2,1,6,60,32.5,1,2,13,0,1,97.2,5611.75,0,1950.0,7561.75
6536,0,1,4,3,41.36,0,3,0,0,0,19.9,45.75,0,124.08,169.82999999999998
6537,2,1,7,60,27.2,1,1,21,0,1,76.95,4543.95,0,1632.0,6175.95
6538,1,0,0,13,0.0,1,0,13,1,0,35.4,450.4,100,0.0,550.4
6539,0,1,2,62,1.87,0,3,0,0,0,20.45,1297.35,0,115.94000000000001,1413.29
6540,1,0,0,45,1.57,1,2,30,0,1,96.75,4442.75,0,70.65,4513.4
6541,1,0,0,25,0.0,1,0,29,1,1,54.2,1423.15,0,0.0,1423.15
6542,2,0,0,44,48.95,1,2,59,1,1,100.1,4378.35,0,2153.8,6532.150000000001
6543,1,0,0,2,39.5,1,0,26,0,1,45.25,74.2,0,79.0,153.2
6544,0,0,0,22,10.25,0,3,0,0,0,20.85,450.65,0,225.5,676.15
6545,1,0,0,35,0.0,1,0,12,1,0,33.45,1175.85,30,0.0,1205.85
6546,0,1,5,29,34.44,0,3,0,0,0,20.2,558.8,0,998.76,1557.56
6547,2,0,0,54,4.16,1,0,59,1,1,61.0,3283.05,0,224.64000000000001,3507.69
6548,1,0,0,57,36.08,1,2,26,0,1,86.9,4939.25,0,2056.56,6995.8099999999995
6549,2,0,0,62,41.13,1,0,12,1,1,69.4,4237.5,0,2550.06,6787.5599999999995
6550,0,1,10,15,46.64,0,3,0,0,0,20.35,335.95,0,699.6,1035.55
6551,2,1,9,70,5.46,1,2,30,1,0,104.3,7188.5,30,382.2,7600.7
6552,1,1,6,21,38.95,1,0,17,0,1,44.95,926.25,0,817.95,1744.2
6553,1,0,0,23,25.85,1,0,53,0,1,49.45,1119.35,0,594.5500000000001,1713.9
6554,0,0,0,6,12.17,0,3,0,0,0,20.6,116.6,0,73.02,189.62
6555,0,0,0,4,29.09,0,3,0,0,0,19.55,68.8,0,116.36,185.16
6556,1,0,0,23,18.12,1,2,23,0,1,93.5,2341.55,0,416.76000000000005,2758.3100000000004
6557,1,0,0,26,0.0,1,0,82,0,1,54.55,1362.85,0,0.0,1362.85
6558,0,0,0,8,15.66,0,3,0,0,0,20.05,163.6,0,125.28,288.88
6559,1,0,0,2,28.61,1,2,85,0,1,79.45,145.15,0,57.22,202.37
6560,2,0,0,59,1.94,1,1,73,1,1,79.85,4786.1,0,114.46,4900.56
6561,2,1,9,39,17.29,1,2,75,1,1,100.0,3835.55,0,674.31,4509.860000000001
6562,0,0,0,21,27.6,0,3,0,0,0,19.6,397.0,0,579.6,976.6
6563,0,1,6,48,18.64,0,3,0,0,0,20.2,1027.25,0,894.72,1921.97
6564,2,1,1,64,6.83,1,2,19,1,0,113.35,7222.75,20,437.12,7679.87
6565,2,1,1,46,5.52,1,2,16,0,1,80.0,3769.7,0,253.92,4023.62
6566,2,0,0,52,38.71,1,1,21,1,1,80.95,4233.95,0,2012.92,6246.87
6567,0,1,4,67,17.43,0,3,0,0,0,24.9,1680.25,0,1167.81,2848.06
6568,2,1,7,71,29.78,1,2,22,1,1,109.25,7707.7,0,2114.38,9822.08
6569,2,0,0,71,2.88,1,2,48,1,1,116.3,8309.55,0,204.48,8514.029999999999
6570,0,0,0,32,15.53,0,3,0,0,0,19.9,601.55,0,496.96,1098.51
6571,1,0,0,2,44.77,1,2,9,0,1,70.35,139.25,0,89.54,228.79000000000002
6572,0,1,3,71,11.18,0,3,0,0,0,25.6,1888.25,0,793.78,2682.0299999999997
6573,2,0,0,60,0.0,1,1,73,1,1,44.45,2773.9,0,0.0,2773.9
6574,1,0,0,6,27.69,1,2,9,0,1,73.85,401.3,0,166.14000000000001,567.44
6575,2,1,1,48,4.45,1,1,57,1,0,70.1,3238.4,30,213.60000000000002,3482.0
6576,0,1,8,63,24.5,0,3,0,0,0,25.25,1573.05,0,1543.5,3116.55
6577,0,0,0,12,19.38,0,3,0,0,0,21.05,235.8,0,232.56,468.36
6578,2,1,4,30,36.74,1,0,18,1,1,64.5,1985.15,0,1102.2,3087.3500000000004
6579,2,0,0,40,16.73,1,2,14,1,1,105.95,4335.2,0,669.2,5004.4
6580,1,1,10,9,8.1,1,2,20,0,1,75.85,647.5,0,72.89999999999999,720.4
6581,1,0,0,62,0.0,1,0,30,1,1,43.6,2748.7,0,0.0,2748.7
6582,1,0,0,28,13.69,1,2,12,0,1,91.25,2483.65,0,383.32,2866.9700000000003
6583,2,0,0,70,29.53,1,0,7,1,0,89.75,6367.2,110,2067.1,8544.3
6584,2,0,0,46,5.86,1,2,82,1,1,104.4,4904.2,0,269.56,5173.76
6585,2,1,2,23,22.17,1,2,15,1,1,90.15,2044.95,0,509.91,2554.86
6586,2,1,7,47,0.0,1,1,47,1,1,40.3,1794.8,0,0.0,1794.8
6587,2,1,3,68,31.4,1,2,19,1,1,105.25,7173.15,0,2135.2,9308.349999999999
6588,1,0,0,67,12.54,1,2,59,0,1,104.0,7039.05,0,840.18,7879.2300000000005
6589,1,0,0,14,37.01,1,1,29,0,1,69.65,921.4,0,518.14,1439.54
6590,2,1,4,57,49.95,1,2,22,0,0,74.3,4018.35,70,2847.15,6935.5
6591,2,1,6,55,41.18,1,2,18,0,1,100.9,5448.6,0,2264.9,7713.5
6592,0,0,0,1,42.96,0,3,0,0,0,20.25,20.25,0,42.96,63.21
6593,1,0,0,23,8.5,1,2,6,1,1,96.9,2085.45,0,195.5,2280.95
6594,2,1,2,47,48.69,1,2,21,1,1,104.1,5135.15,0,2288.43,7423.58
6595,0,0,0,38,22.23,0,3,0,0,0,20.1,730.1,0,844.74,1574.8400000000001
6596,1,1,9,15,24.17,1,2,10,0,0,68.6,1108.6,90,362.55,1561.1499999999999
6597,1,0,0,26,37.51,1,2,30,0,1,69.05,1815.65,0,975.26,2790.91
6598,0,1,5,35,15.41,0,3,0,0,0,19.7,730.4,0,539.35,1269.75
6599,0,0,0,3,37.85,0,3,0,0,0,20.05,75.45,0,113.55000000000001,189.0
6600,2,1,9,42,41.16,1,2,11,1,1,94.4,4014.6,0,1728.7199999999998,5743.32
6601,1,1,9,10,21.85,1,1,9,0,1,54.95,568.85,0,218.5,787.35
6602,1,0,0,61,10.21,1,2,69,0,1,93.7,5860.7,0,622.8100000000001,6483.51
6603,2,0,0,68,48.82,1,2,17,0,0,110.25,7279.35,30,3319.76,10629.11
6604,1,0,0,10,46.33,1,2,26,1,1,98.9,1064.95,0,463.29999999999995,1528.25
6605,2,1,3,72,12.96,1,1,56,1,1,80.45,5886.85,0,933.1200000000001,6819.97
6606,2,1,9,55,13.45,1,2,53,0,1,79.4,4238.45,0,739.75,4978.2
6607,1,0,0,7,8.29,1,1,21,1,1,62.8,418.3,0,58.029999999999994,476.33
6608,1,0,0,2,41.08,1,2,25,0,1,74.9,136.05,0,82.16,218.21
6609,1,0,0,9,13.05,1,2,73,0,1,74.85,708.2,0,117.45,825.6500000000001
6610,0,0,0,27,2.65,0,3,0,0,0,25.85,788.55,0,71.55,860.0999999999999
6611,2,1,9,64,23.29,1,1,25,1,1,68.3,4378.8,0,1490.56,5869.360000000001
6612,2,0,0,70,0.0,1,1,26,1,1,48.4,3442.8,0,0.0,3442.8
6613,0,0,0,24,26.64,0,3,0,0,0,25.15,553.0,0,639.36,1192.3600000000001
6614,0,1,8,4,3.57,0,3,0,0,0,19.5,96.85,0,14.28,111.13
6615,2,1,2,44,26.25,1,2,25,1,1,92.95,4122.9,0,1155.0,5277.9
6616,0,1,9,72,6.9,0,3,0,0,0,20.7,1482.3,0,496.8,1979.1
6617,0,0,0,66,21.23,0,3,0,0,0,19.35,1240.8,0,1401.18,2641.98
6618,0,0,0,1,30.63,0,3,0,0,0,19.55,19.55,0,30.63,50.18
6619,2,1,4,38,31.45,1,1,76,1,1,74.05,2802.3,0,1195.1,3997.4
6620,1,0,0,23,0.0,1,1,26,1,1,40.1,857.75,0,0.0,857.75
6621,0,1,4,10,14.04,0,3,0,0,0,20.1,184.4,0,140.39999999999998,324.79999999999995
6622,2,1,4,72,21.21,1,1,27,1,0,83.55,6093.3,90,1527.1200000000001,7710.42
6623,2,1,7,35,20.79,1,1,69,0,1,56.85,1861.1,0,727.65,2588.75
6624,0,1,4,58,43.52,0,3,0,0,0,19.55,1079.65,0,2524.1600000000003,3603.8100000000004
6625,2,1,7,70,3.67,1,2,28,1,1,106.15,7475.1,0,256.9,7732.0
6626,2,1,2,38,13.67,1,0,30,1,1,78.95,2862.55,0,519.46,3382.01
6627,2,1,2,60,0.0,1,0,51,0,1,49.75,3069.45,0,0.0,3069.45
6628,1,0,0,26,37.59,1,2,8,0,1,92.4,2349.8,0,977.3400000000001,3327.1400000000003
6629,1,0,0,8,17.52,1,1,28,0,0,58.2,469.25,30,140.16,639.41
6630,1,0,0,55,8.93,1,2,26,0,1,73.1,4144.9,0,491.15,4636.049999999999
6631,1,0,0,72,12.63,1,1,23,0,1,59.75,4265.0,0,909.36,5174.36
6632,2,1,9,54,23.02,1,0,21,1,1,59.8,3246.45,0,1243.08,4489.53
6633,2,1,7,72,21.29,1,2,52,1,1,116.6,8337.45,0,1532.8799999999999,9843.63
6634,2,0,0,52,20.8,1,2,30,1,0,109.3,5731.4,60,1081.6000000000001,6869.15
6635,1,0,0,39,0.0,1,1,6,1,1,50.65,1905.4,0,0.0,1901.89
6636,1,0,0,15,6.56,1,1,52,0,1,56.15,931.9,0,98.39999999999999,995.0699999999999
6637,0,1,10,43,14.97,0,3,0,0,0,19.2,776.25,0,643.71,1410.48
6638,2,1,1,72,41.55,1,2,25,1,0,108.3,7679.65,50,2991.6,10685.119999999999
6639,0,1,9,40,27.95,0,3,0,0,0,25.25,1006.9,0,1118.0,2080.39
6640,2,1,7,58,0.0,1,1,29,0,1,45.35,2540.1,0,0.0,2536.02
6641,1,0,0,67,0.0,1,0,17,0,1,43.9,3097.2,0,0.0,3062.75
6642,2,1,1,31,3.12,1,1,6,1,1,79.3,2484.0,0,96.72,2580.72
6643,2,1,4,32,43.11,1,2,18,0,1,79.25,2619.15,0,1379.52,3981.71
6644,1,0,0,21,17.35,1,1,71,0,0,71.05,1524.85,140,364.35,2012.29
6645,2,0,0,52,47.9,1,1,3,1,1,53.75,2790.65,0,2490.7999999999997,5238.33
6646,0,1,8,72,47.6,0,3,0,0,0,24.25,1784.5,0,3427.2000000000003,5161.9400000000005
6647,2,1,9,52,0.0,1,1,19,1,1,44.25,2276.1,0,0.0,2252.6
6648,1,0,0,41,12.42,1,0,12,0,1,50.05,2029.05,0,509.21999999999997,2538.27
6649,0,0,0,41,36.76,0,3,0,0,0,20.15,802.35,0,1507.1599999999999,2279.56
6650,2,1,6,67,36.21,1,1,24,1,1,69.35,4653.25,0,2426.07,7069.33
6651,0,1,10,16,12.82,0,3,0,0,0,19.35,275.9,0,205.12,447.78
6652,0,0,0,17,27.66,0,3,0,0,0,19.15,343.45,0,470.22,785.04
6653,2,1,4,35,25.32,1,1,30,1,1,61.0,2130.45,0,886.2,3005.95
6654,0,1,10,58,25.86,0,3,0,0,0,20.5,1191.4,0,1499.8799999999999,2654.3599999999997
6655,2,1,1,52,0.0,1,1,17,1,1,50.2,2554.0,0,0.0,2526.99
6656,2,0,0,70,47.72,1,1,28,1,1,79.6,5589.45,0,3340.4,8887.51
6657,0,1,1,19,31.58,0,3,0,0,0,24.9,467.7,0,600.02,1067.72
6658,2,1,1,35,26.09,1,2,56,1,0,106.9,3756.45,150,913.15,4785.13
6659,2,0,0,32,41.53,1,2,28,1,1,101.35,3334.9,0,1328.96,4663.860000000001
6660,1,1,1,17,20.23,1,1,69,0,1,55.35,920.5,0,343.91,1264.41
6661,2,1,1,67,46.9,1,0,28,0,1,50.55,3431.75,0,3142.2999999999997,6574.049999999999
6662,0,0,0,9,43.83,0,3,0,0,0,19.5,150.35,0,394.46999999999997,544.8199999999999
6663,1,0,0,4,31.57,1,2,18,0,1,90.65,367.95,0,126.28,494.23
6664,2,0,0,60,35.13,1,1,3,1,1,79.0,4801.1,0,2107.8,6908.900000000001
6665,0,0,0,1,17.94,0,3,0,0,0,19.55,19.55,0,17.94,37.49
6666,0,1,1,27,2.4,0,3,0,0,0,19.9,550.1,0,64.8,614.9
6667,1,0,0,15,13.8,1,2,59,0,1,87.75,1242.2,0,207.0,1449.2
6668,1,0,0,41,7.83,1,2,19,0,1,81.3,3190.65,0,321.03000000000003,3511.6800000000003
6669,1,1,1,59,0.0,1,1,53,0,0,44.3,2666.75,20,0.0,2686.75
6670,1,0,0,50,36.11,1,2,20,0,1,70.35,3533.6,0,1805.5,5339.1
6671,2,1,1,17,0.0,1,1,52,1,1,44.45,792.15,0,0.0,792.15
6672,1,1,1,6,34.7,1,1,51,0,1,49.15,295.65,0,208.20000000000002,503.85
6673,2,1,1,49,14.21,1,2,23,0,1,85.3,4297.95,0,696.2900000000001,4994.24
6674,2,1,1,59,20.5,1,0,53,0,1,69.1,4096.9,0,1209.5,5306.4
6675,0,1,1,59,2.47,0,3,0,0,0,20.6,1286.0,0,145.73000000000002,1431.73
6676,1,0,0,18,4.38,1,2,20,0,1,74.15,1387.0,0,78.84,1465.84
6677,1,0,0,10,17.98,1,2,26,0,1,75.05,786.3,0,179.8,966.0999999999999
6678,1,1,1,14,44.95,1,1,19,0,1,44.6,641.25,0,629.3000000000001,1270.5500000000002
6679,0,0,0,35,17.2,0,3,0,0,0,21.45,705.45,0,602.0,1307.45
6680,1,1,1,8,6.78,1,1,24,0,1,43.45,345.5,0,54.24,399.74
6681,0,1,1,18,28.06,0,3,0,0,0,20.05,345.9,0,505.08,850.98
6682,2,1,1,60,48.04,1,2,76,0,1,94.15,5811.8,0,2882.4,8694.2
6683,0,0,0,6,7.35,0,3,0,0,0,19.55,124.45,0,44.099999999999994,168.55
6684,1,0,0,19,8.02,1,1,57,0,1,75.9,1375.6,0,152.38,1527.98
6685,2,1,1,53,37.57,1,1,15,0,1,64.15,3491.55,0,1991.21,5482.76
6686,2,1,1,60,30.23,1,2,14,1,1,110.8,6640.7,0,1813.8,8444.71
6687,1,0,0,13,25.33,1,0,27,1,0,53.45,718.1,0,329.28999999999996,1021.02
6688,1,1,1,5,1.38,1,2,16,0,1,69.95,320.4,0,6.8999999999999995,327.29999999999995
6689,2,1,1,13,44.05,1,2,19,1,1,97.0,1334.45,0,572.65,1907.1
6690,2,0,0,37,44.52,1,1,6,1,1,90.6,3358.65,0,1647.24,4996.93
6691,2,0,0,64,48.41,1,2,22,0,1,73.55,4764.0,0,3098.24,7840.34
6692,2,1,1,61,25.14,1,2,13,0,1,94.35,5703.0,0,1533.54,7206.66
6693,0,0,0,26,6.38,0,3,0,0,0,19.4,525.55,0,165.88,687.18
6694,0,1,4,24,27.38,0,3,0,0,0,19.75,483.15,0,657.12,1123.71
6695,2,1,5,17,0.0,1,1,27,1,1,54.6,934.8,0,0.0,887.0699999999999
6696,1,0,0,26,0.0,1,1,27,1,1,29.8,786.5,0,0.0,776.22
6697,2,0,0,52,5.42,1,2,22,1,1,103.05,5364.8,0,281.84,5599.97
6698,0,0,0,1,29.19,0,3,0,0,0,20.3,20.3,0,29.19,49.49
6699,1,0,0,21,0.0,1,1,4,0,1,35.1,770.4,0,0.0,770.4
6700,2,1,2,67,25.46,1,2,73,1,1,105.7,6816.95,0,1705.8200000000002,8522.77
6701,2,1,10,44,43.7,1,1,75,0,0,56.25,2419.55,40,1922.8000000000002,4367.57
6702,2,1,1,70,0.0,1,0,47,1,1,60.35,4138.7,0,0.0,4089.47
6703,2,1,1,56,22.74,1,1,13,1,1,59.8,3457.45,0,1273.4399999999998,4695.879999999999
6704,2,1,10,46,49.26,1,2,18,1,1,99.65,4630.2,0,2265.96,6886.8099999999995
6705,2,1,6,63,25.32,1,1,11,0,1,50.65,3221.25,0,1595.16,4779.37
6706,1,0,0,11,28.76,1,1,27,1,1,60.9,688.5,0,316.36,955.62
6707,2,1,6,15,24.36,1,1,59,1,1,59.65,867.1,0,365.4,1199.85
6708,2,1,8,72,0.0,1,1,12,1,0,64.7,4746.05,140,0.0,4886.05
6709,1,1,3,6,30.17,1,1,48,0,1,54.85,355.1,0,181.02,496.97
6710,2,1,4,63,48.62,1,2,28,0,1,91.35,5764.7,0,3063.06,8808.98
6711,0,1,2,18,39.56,0,3,0,0,0,25.1,428.45,0,712.08,1125.96
6712,1,1,9,43,0.0,1,0,21,0,1,34.0,1505.35,0,0.0,1456.1299999999999
6713,1,0,0,15,0.0,1,1,25,1,1,45.9,693.45,0,0.0,677.1800000000001
6714,0,1,1,55,40.94,0,3,0,0,0,20.5,1177.95,0,2251.7,3423.8199999999997
6715,0,1,2,70,31.78,0,3,0,0,0,20.35,1458.1,0,2224.6,3647.2599999999998
6716,1,0,0,25,1.22,1,1,10,0,1,65.8,1679.65,0,30.5,1680.8600000000001
6717,1,0,0,1,0.0,1,1,29,0,1,24.4,24.4,0,0.0,24.4
6718,1,1,7,26,23.31,1,1,20,0,0,73.05,1959.5,50,606.06,2567.9700000000003
6719,1,0,0,34,45.56,1,1,7,0,1,64.35,2053.05,0,1549.04,3555.7
6720,0,0,0,19,35.45,0,3,0,0,0,20.5,398.55,0,673.5500000000001,1048.0300000000002
6721,2,1,5,62,32.92,1,1,71,1,1,54.75,3425.35,0,2041.0400000000002,5457.89
6722,1,0,0,24,33.97,1,1,22,0,1,51.15,1275.7,0,815.28,2090.98
6723,2,1,6,31,25.04,1,1,71,1,1,54.35,1647.0,0,776.24,2423.24
6724,2,1,5,63,20.51,1,2,51,0,0,96.0,6109.75,30,1292.13,7431.88
6725,2,1,8,61,0.0,1,1,26,1,1,61.45,3751.15,0,0.0,3751.15
6726,0,0,0,18,1.42,0,3,0,0,0,19.65,411.25,0,25.56,436.81
6727,0,0,0,6,30.01,0,3,0,0,0,19.0,105.5,0,180.06,285.56
6728,1,0,0,33,16.57,1,2,30,0,1,100.0,3320.6,0,546.8100000000001,3867.41
6729,2,1,3,56,7.0,1,2,18,1,1,98.7,5669.5,0,392.0,6061.5
6730,0,0,0,23,1.2,0,3,0,0,0,19.8,465.45,0,27.599999999999998,493.05
6731,1,0,0,9,1.85,1,2,22,1,0,73.8,704.3,50,16.650000000000002,770.9499999999999
6732,0,0,0,5,22.16,0,3,0,0,0,20.05,95.55,0,110.8,206.35
6733,2,1,6,61,27.66,1,2,29,0,1,106.2,6375.2,0,1687.26,8062.46
6734,2,1,5,70,40.77,1,2,71,1,1,116.55,8152.3,0,2853.9,11006.2
6735,1,0,0,15,10.12,1,2,15,0,1,99.7,1566.75,0,151.79999999999998,1718.55
6736,0,1,8,8,11.57,0,3,0,0,0,19.7,130.25,0,92.56,222.81
6737,0,1,10,8,13.21,0,3,0,0,0,19.5,162.15,0,105.68,267.83000000000004
6738,1,0,0,4,0.0,1,1,2,0,0,29.15,110.05,10,0.0,120.05
6739,1,0,0,34,43.17,1,1,8,0,1,55.0,1885.15,0,1467.78,3352.9300000000003
6740,2,1,1,68,11.83,1,1,21,1,1,90.8,6302.85,0,804.44,7107.290000000001
6741,2,1,10,45,0.0,1,0,19,1,1,51.0,2264.5,0,0.0,2264.5
6742,1,0,0,22,32.75,1,1,24,0,1,59.05,1253.5,0,720.5,1974.0
6743,0,0,0,2,12.68,0,3,0,0,0,20.3,41.2,0,25.36,66.56
6744,2,1,4,70,38.58,1,1,25,1,0,72.95,5265.55,60,2700.6,8026.15
6745,1,0,0,10,14.24,1,0,26,1,1,73.55,693.3,0,142.4,835.6999999999999
6746,2,0,0,72,29.03,1,1,27,1,1,84.3,5997.1,0,2090.16,8087.26
6747,2,1,10,49,9.07,1,1,82,1,1,78.0,3824.2,0,444.43,4268.63
6748,2,0,0,71,2.93,1,2,10,1,1,106.75,7283.25,0,208.03,7491.28
6749,0,0,0,22,35.4,0,3,0,0,0,19.25,412.55,0,778.8,1191.35
6750,0,1,10,50,10.13,0,3,0,0,0,20.55,1070.25,0,506.50000000000006,1576.75
6751,0,1,5,43,35.2,0,3,0,0,0,20.0,817.95,0,1513.6000000000001,2331.55
6752,0,1,5,45,37.57,0,3,0,0,0,24.65,1171.3,0,1690.65,2861.95
6753,0,0,0,23,7.11,0,3,0,0,0,23.85,625.65,0,163.53,789.18
6754,0,1,8,68,17.12,0,3,0,0,0,25.8,1911.5,0,1164.16,3075.66
6755,1,0,0,26,3.26,1,1,6,0,1,59.45,1507.0,0,84.75999999999999,1591.76
6756,0,0,0,14,9.19,0,3,0,0,0,20.05,299.3,0,128.66,427.96000000000004
6757,2,1,2,71,28.21,1,1,19,1,1,82.55,5832.65,0,2002.91,7835.5599999999995
6758,2,0,0,64,5.49,1,1,69,1,0,81.25,5567.55,40,351.36,5958.91
6759,2,0,0,57,6.45,1,1,3,1,1,74.3,4166.35,0,367.65000000000003,4534.0
6760,2,1,4,40,29.42,1,2,23,1,1,96.35,3915.4,0,1176.8000000000002,5092.200000000001
6761,1,1,3,14,22.14,1,1,11,0,1,66.6,979.5,0,309.96000000000004,1289.46
6762,1,1,2,2,30.87,1,1,19,0,1,44.5,90.05,0,61.74,151.79
6763,1,0,0,5,12.35,1,2,13,0,1,80.1,398.55,0,61.75,460.3
6764,1,1,5,29,36.7,1,1,69,0,0,69.05,1958.45,40,1064.3000000000002,3062.75
6765,0,0,0,3,14.79,0,3,0,0,0,20.4,63.15,0,44.37,107.52
6766,0,1,8,71,14.86,0,3,0,0,0,19.7,1301.1,0,1055.06,2356.16
6767,1,0,0,9,27.64,1,0,29,0,1,50.1,484.05,0,248.76,732.81
6768,2,0,0,48,45.51,1,1,27,1,1,83.45,3887.85,0,2184.48,6072.33
6769,1,0,0,26,49.87,1,2,48,0,1,86.65,2208.75,0,1296.62,3505.37
6770,0,0,0,9,34.79,0,3,0,0,0,20.15,238.15,0,313.11,551.26
6771,0,1,9,46,12.68,0,3,0,0,0,19.4,958.15,0,583.28,1541.4299999999998
6772,2,1,3,64,0.0,1,1,19,1,1,60.05,3845.45,0,0.0,3845.45
6773,0,1,6,59,31.43,0,3,0,0,0,20.35,1267.0,0,1854.37,3121.37
6774,1,0,0,7,36.49,1,2,42,0,1,94.05,633.45,0,255.43,888.8800000000001
6775,2,1,7,25,11.6,1,1,10,1,1,55.55,1405.3,0,290.0,1695.3
6776,0,1,9,24,35.8,0,3,0,0,0,20.1,533.9,0,859.1999999999999,1393.1
6777,1,1,5,10,26.37,1,0,26,0,1,70.3,676.15,0,263.7,939.8499999999999
6778,2,1,7,69,14.18,1,1,16,0,1,53.65,3804.4,0,978.42,4782.82
6779,0,0,0,57,38.73,0,3,0,0,0,20.75,1118.8,0,2207.6099999999997,3326.41
6780,2,1,2,50,36.21,1,2,22,1,1,103.4,5236.4,0,1810.5,7046.9
6781,2,1,2,28,0.0,1,1,19,1,1,50.8,1386.8,0,0.0,1386.8
6782,1,0,0,25,7.55,1,1,71,0,1,79.0,1902.0,0,188.75,2090.75
6783,2,1,1,61,21.96,1,2,2,0,1,96.5,5673.7,0,1339.56,7013.26
6784,0,0,0,2,35.5,0,3,0,0,0,20.1,39.8,0,71.0,110.8
6785,0,1,3,51,37.63,0,3,0,0,0,19.4,997.75,0,1919.13,2916.88
6786,2,1,10,71,48.76,1,0,71,1,1,77.55,5574.35,0,3461.96,9036.310000000001
6787,0,1,10,20,14.79,0,3,0,0,0,20.05,406.05,0,295.79999999999995,701.8499999999999
6788,0,1,8,6,23.73,0,3,0,0,0,19.85,138.85,0,142.38,281.23
6789,0,0,0,6,43.18,0,3,0,0,0,20.2,123.65,0,259.08,382.73
6790,1,0,0,29,13.74,1,1,2,0,1,67.45,1801.1,0,398.46,2199.56
6791,0,0,0,36,8.5,0,3,0,0,0,18.55,689.0,0,306.0,995.0
6792,1,0,0,28,0.0,1,1,14,1,1,29.75,790.7,0,0.0,790.7
6793,0,0,0,63,26.74,0,3,0,0,0,24.2,1618.2,0,1684.62,3302.8199999999997
6794,0,0,0,48,11.86,0,3,0,0,0,23.55,1173.35,0,569.28,1742.6299999999999
6795,0,1,5,49,49.58,0,3,0,0,0,20.45,900.9,0,2429.42,3330.32
6796,2,1,5,72,13.59,1,1,5,1,0,92.3,6719.9,0,978.48,7698.379999999999
6797,2,1,9,72,0.0,1,1,53,0,1,53.65,3784.0,0,0.0,3784.0
6798,1,0,0,47,0.0,1,1,3,0,1,39.65,1798.65,0,0.0,1798.65
6799,1,0,0,1,36.33,1,1,4,0,1,54.65,54.65,0,36.33,90.97999999999999
